row_id,attacker_model,img1,img2,dataset,attack_type,source_csv,victim_model,attack_method,variant,similarity,source_column
15,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.3439280986785888,GhostFaceNet_clean
16,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.2969561815261841,GhostFaceNet_clean
17,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,-0.0316651351749897,GhostFaceNet_clean
18,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.6571601629257202,GhostFaceNet_clean
19,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.0520271658897399,GhostFaceNet_clean
21,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.0400891341269016,GhostFaceNet_clean
23,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.2230295687913894,GhostFaceNet_clean
26,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/113117.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.0292761120945215,GhostFaceNet_clean
27,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.5224040746688843,GhostFaceNet_clean
28,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.3263397514820099,GhostFaceNet_clean
30,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.4335529208183288,GhostFaceNet_clean
32,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.1127871796488761,GhostFaceNet_clean
33,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.7139385342597961,GhostFaceNet_clean
34,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.0291804745793342,GhostFaceNet_clean
48,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,0.2053941190242767,GhostFaceNet_clean
57,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,-0.0247819721698761,GhostFaceNet_clean
60,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,GhostFaceNet,clean,clean,-0.0150017626583576,GhostFaceNet_clean
0,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.0082020908594131,IR152_clean
1,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.634651780128479,IR152_clean
2,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.1105675995349884,IR152_clean
3,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.0970130488276481,IR152_clean
4,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.3233869671821594,IR152_clean
5,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0204_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0070_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,-0.0258321724832057,IR152_clean
6,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.4096410870552063,IR152_clean
7,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0058_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0081_01.jpg,vggface2_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.6537520885467529,IR152_clean
8,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023666.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/010959.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.0581048615276813,IR152_clean
9,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_75.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_76.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.67546546459198,IR152_clean
10,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0022_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0076_01.jpg,vggface2_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.7079440951347351,IR152_clean
11,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0176_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0335_03.jpg,vggface2_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.476504236459732,IR152_clean
12,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/003089.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/016966.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.0933876037597656,IR152_clean
15,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_518.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_519.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.563267707824707,IR152_clean
16,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_24.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_25.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.5704069137573242,IR152_clean
17,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0036_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0087_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,-0.0301507841795682,IR152_clean
18,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/092809.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/108708.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.707098126411438,IR152_clean
19,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0012_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0101_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,-0.0336103551089763,IR152_clean
21,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000014_0113_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,-0.0263524912297725,IR152_clean
23,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,lfw_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.6403073072433472,IR152_clean
26,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/113117.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.0772998481988906,IR152_clean
27,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/023869.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/024923.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.7295128107070923,IR152_clean
28,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/130980.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/147767.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.6864030957221985,IR152_clean
30,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/042909.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/048579.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.6766948699951172,IR152_clean
32,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_105.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,-0.1390507221221923,IR152_clean
33,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/169016.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/171037.jpg,celeba_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.7868041396141052,IR152_clean
34,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/001430.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/046649.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,-0.0490609668195247,IR152_clean
48,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_14.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_9.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.0692663341760635,IR152_clean
57,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_2.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,0.0053828135132789,IR152_clean
60,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_9.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_22.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,IR152,clean,clean,-0.0300829578191041,IR152_clean
0,ArcFace,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_2.jpg,lfw_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,VGG-Face,clean,clean,0.091720625758171,VGG-Face_clean
1,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0113_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0122_01.jpg,vggface2_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,VGG-Face,clean,clean,0.4813993573188782,VGG-Face_clean
2,ArcFace,/content/face_module/dataset_extractedfaces/celeba_pairs/107859.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/031892.jpg,celeba_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,VGG-Face,clean,clean,0.0735538974404335,VGG-Face_clean
3,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0080_01.jpg,vggface2_pairs,impersonation_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,VGG-Face,clean,clean,0.0580454058945179,VGG-Face_clean
4,ArcFace,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0256_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0348_01.jpg,vggface2_pairs,dodging_attack,/home/nadmin/Desktop/updatedattack/results/ARCFACE/transfer_attack_similarity_scores_all12_lambda020_limit1000.csv,VGG-Face,clean,clean,0.1985628455877304,VGG-Face_clean
